vector,score,level
"(4, 3, 2, 3, 4)",2.8,4
"(4, 3, 2, 4, 3)",2.8,4
"(4, 3, 3, 4, 2)",2.8,4
"(4, 2, 3, 3, 5)",2.88,4
"(1, 4, 5, 4, 4)",2.88,4
"(4, 4, 4, 5, 1)",2.88,4
"(5, 3, 3, 4, 2)",2.88,4
"(3, 2, 4, 5, 3)",2.88,4
"(2, 3, 4, 3, 5)",2.88,4
"(4, 5, 4, 4, 1)",2.88,4
"(4, 2, 3, 5, 3)",2.88,4
"(3, 4, 2, 3, 5)",2.88,4
"(2, 4, 5, 3, 3)",2.88,4
"(3, 5, 2, 3, 4)",2.88,4
"(4, 4, 5, 1, 4)",2.88,4
"(1, 5, 4, 4, 4)",2.88,4
"(5, 4, 3, 3, 2)",2.88,4
"(5, 3, 2, 4, 3)",2.88,4
"(5, 3, 4, 2, 3)",2.88,4
"(3, 2, 5, 4, 3)",2.88,4
"(5, 4, 3, 2, 3)",2.88,4
"(4, 3, 5, 3, 2)",2.88,4
"(5, 4, 2, 3, 3)",2.88,4
"(4, 4, 4, 1, 5)",2.88,4
"(3, 4, 5, 3, 2)",2.88,4
"(5, 2, 3, 3, 4)",2.88,4
"(2, 5, 3, 4, 3)",2.88,4
"(2, 5, 4, 3, 3)",2.88,4
"(5, 2, 4, 3, 3)",2.88,4
"(2, 5, 3, 3, 4)",2.88,4
"(5, 1, 4, 4, 4)",2.88,4
"(4, 1, 4, 4, 5)",2.88,4
"(3, 5, 4, 2, 3)",2.88,4
"(3, 3, 5, 4, 2)",2.88,4
"(5, 2, 3, 4, 3)",2.88,4
"(4, 3, 5, 2, 3)",2.88,4
"(2, 3, 4, 5, 3)",2.88,4
"(3, 4, 5, 2, 3)",2.88,4
"(4, 1, 4, 5, 4)",2.88,4
"(5, 4, 4, 1, 4)",2.88,4
"(1, 4, 4, 5, 4)",2.88,4
"(3, 3, 4, 2, 5)",2.88,4
"(5, 3, 2, 3, 4)",2.88,4
"(5, 3, 3, 2, 4)",2.88,4
"(4, 3, 3, 2, 5)",2.88,4
"(4, 4, 1, 4, 5)",2.88,4
"(3, 2, 5, 3, 4)",2.88,4
"(4, 3, 2, 5, 3)",2.88,4
"(2, 4, 3, 5, 3)",2.88,4
"(3, 2, 3, 4, 5)",2.88,4
"(3, 5, 3, 4, 2)",2.88,4
"(4, 5, 2, 3, 3)",2.88,4
"(2, 4, 3, 3, 5)",2.88,4
"(3, 4, 3, 2, 5)",2.88,4
"(3, 2, 3, 5, 4)",2.88,4
"(3, 3, 2, 5, 4)",2.88,4
"(4, 5, 1, 4, 4)",2.88,4
"(4, 4, 1, 5, 4)",2.88,4
"(3, 5, 4, 3, 2)",2.88,4
"(4, 3, 2, 3, 5)",2.88,4
"(3, 2, 4, 3, 5)",2.88,4
"(4, 5, 4, 1, 4)",2.88,4
"(2, 3, 3, 4, 5)",2.88,4
"(4, 2, 5, 3, 3)",2.88,4
"(4, 5, 3, 2, 3)",2.88,4
"(3, 4, 3, 5, 2)",2.88,4
"(3, 3, 2, 4, 5)",2.88,4
"(1, 4, 4, 4, 5)",2.88,4
"(2, 3, 5, 3, 4)",2.88,4
"(3, 4, 2, 5, 3)",2.88,4
"(5, 4, 4, 4, 1)",2.88,4
"(5, 4, 1, 4, 4)",2.88,4
"(4, 4, 5, 4, 1)",2.88,4
"(4, 3, 3, 5, 2)",2.88,4
"(2, 3, 5, 4, 3)",2.88,4
"(3, 3, 4, 5, 2)",2.88,4
"(5, 3, 4, 3, 2)",2.88,4
"(4, 1, 5, 4, 4)",2.88,4
"(3, 3, 5, 2, 4)",2.88,4
"(4, 5, 3, 3, 2)",2.88,4
"(3, 5, 2, 4, 3)",2.88,4
"(3, 5, 3, 2, 4)",2.88,4
"(2, 3, 3, 5, 4)",2.88,4
"(5, 5, 5, 1, 3)",2.9,4
"(5, 4, 5, 2, 2)",2.9,4
"(3, 1, 5, 5, 5)",2.9,4
"(5, 1, 3, 5, 5)",2.9,5
"(5, 5, 3, 5, 1)",2.9,5
"(5, 5, 5, 3, 1)",2.9,5
"(2, 5, 5, 4, 2)",2.9,5
"(5, 2, 4, 2, 5)",2.9,5
"(5, 5, 1, 3, 5)",2.9,5
"(1, 5, 3, 5, 5)",2.9,5
"(2, 5, 4, 5, 2)",2.9,5
"(5, 4, 2, 2, 5)",2.9,5
"(3, 5, 5, 5, 1)",2.9,5
"(2, 5, 5, 2, 4)",2.9,5
"(5, 3, 5, 1, 5)",2.9,5
"(5, 2, 4, 5, 2)",2.9,5
"(3, 5, 1, 5, 5)",2.9,5
"(5, 3, 5, 5, 1)",2.9,5
"(5, 5, 2, 4, 2)",2.9,5
"(5, 4, 2, 5, 2)",2.9,5
"(5, 5, 3, 1, 5)",2.9,5
"(5, 2, 5, 4, 2)",2.9,5
"(2, 2, 4, 5, 5)",2.9,5
"(5, 3, 1, 5, 5)",2.9,5
"(4, 5, 5, 2, 2)",2.9,5
"(2, 2, 5, 4, 5)",2.9,5
"(4, 2, 2, 5, 5)",2.9,5
"(2, 4, 5, 5, 2)",2.9,5
"(5, 2, 5, 2, 4)",2.9,5
"(5, 2, 2, 5, 4)",2.9,5
"(5, 2, 2, 4, 5)",2.9,5
"(5, 1, 5, 3, 5)",2.9,5
"(2, 5, 4, 2, 5)",2.9,5
"(5, 5, 2, 2, 4)",2.9,5
"(2, 4, 5, 2, 5)",2.9,5
"(4, 2, 5, 2, 5)",2.9,5
"(1, 5, 5, 5, 3)",2.9,5
"(1, 3, 5, 5, 5)",2.9,5
"(2, 5, 2, 4, 5)",2.9,5
"(2, 4, 2, 5, 5)",2.9,5
"(1, 5, 5, 3, 5)",2.9,5
"(5, 5, 1, 5, 3)",2.9,5
"(5, 5, 4, 2, 2)",2.9,5
"(4, 5, 2, 2, 5)",2.9,5
"(2, 2, 5, 5, 4)",2.9,5
"(5, 1, 5, 5, 3)",2.9,5
"(2, 5, 2, 5, 4)",2.9,5
"(4, 5, 2, 5, 2)",2.9,5
"(3, 5, 5, 1, 5)",2.9,5
"(4, 2, 5, 5, 2)",2.9,5
"(2, 4, 3, 4, 4)",2.95,5
"(4, 2, 4, 3, 4)",2.95,5
"(4, 2, 4, 4, 3)",2.95,5
"(2, 4, 4, 3, 4)",2.95,5
"(4, 3, 4, 2, 4)",2.95,5
"(3, 4, 2, 4, 4)",2.95,5
"(2, 4, 4, 4, 3)",2.95,5
"(4, 4, 2, 3, 4)",2.95,5
"(3, 4, 4, 2, 4)",2.95,5
"(3, 4, 4, 4, 2)",2.95,5
"(4, 4, 2, 4, 3)",2.95,5
"(4, 3, 2, 4, 4)",2.95,5
"(4, 3, 4, 4, 2)",2.95,5
"(4, 4, 4, 2, 3)",2.95,5
"(4, 2, 3, 4, 4)",2.95,5
"(4, 4, 3, 2, 4)",2.95,5
"(4, 4, 3, 4, 2)",2.95,5
"(4, 4, 4, 3, 2)",2.95,5
"(3, 2, 4, 4, 4)",2.95,5
"(2, 3, 4, 4, 4)",2.95,5
"(5, 1, 4, 4, 5)",3.0,5
"(5, 4, 5, 1, 4)",3.0,5
"(5, 2, 3, 3, 5)",3.0,5
"(5, 3, 2, 5, 3)",3.0,5
"(5, 5, 1, 4, 4)",3.0,5
"(5, 3, 3, 5, 2)",3.0,5
"(5, 4, 4, 1, 5)",3.0,5
"(5, 5, 4, 4, 1)",3.0,5
"(5, 4, 1, 4, 5)",3.0,5
"(5, 1, 4, 5, 4)",3.0,5
"(5, 2, 5, 3, 3)",3.0,5
"(5, 1, 5, 4, 4)",3.0,5
"(5, 5, 4, 1, 4)",3.0,5
"(5, 3, 5, 3, 2)",3.0,5
"(5, 3, 2, 3, 5)",3.0,5
"(5, 5, 3, 2, 3)",3.0,5
"(5, 5, 3, 3, 2)",3.0,5
"(5, 4, 5, 4, 1)",3.0,5
"(5, 5, 2, 3, 3)",3.0,5
"(5, 2, 3, 5, 3)",3.0,5
"(5, 4, 4, 5, 1)",3.0,5
"(5, 3, 5, 2, 3)",3.0,5
"(5, 3, 3, 2, 5)",3.0,5
"(5, 4, 1, 5, 4)",3.0,5
"(3, 3, 3, 3, 3)",3.0,5
"(3, 5, 2, 5, 3)",3.0,5
"(2, 3, 5, 3, 5)",3.0,5
"(3, 5, 3, 5, 2)",3.0,5
"(2, 3, 5, 5, 3)",3.0,5
"(3, 5, 3, 2, 5)",3.0,5
"(3, 5, 2, 3, 5)",3.0,5
"(4, 5, 4, 1, 5)",3.0,5
"(4, 4, 1, 5, 5)",3.0,5
"(3, 3, 5, 5, 2)",3.0,5
"(2, 5, 3, 3, 5)",3.0,5
"(3, 3, 5, 2, 5)",3.0,5
"(2, 5, 3, 5, 3)",3.0,5
"(3, 3, 2, 5, 5)",3.0,5
"(4, 5, 1, 5, 4)",3.0,5
"(4, 5, 1, 4, 5)",3.0,5
"(3, 2, 5, 5, 3)",3.0,5
"(4, 4, 5, 5, 1)",3.0,5
"(2, 5, 5, 3, 3)",3.0,5
"(3, 2, 5, 3, 5)",3.0,5
"(4, 4, 5, 1, 5)",3.0,5
"(4, 5, 4, 5, 1)",3.0,5
"(3, 5, 5, 2, 3)",3.0,5
"(3, 2, 3, 5, 5)",3.0,5
"(2, 3, 3, 5, 5)",3.0,5
"(1, 5, 5, 4, 4)",3.0,5
"(1, 5, 4, 5, 4)",3.0,5
"(4, 1, 5, 5, 4)",3.0,5
"(1, 4, 5, 5, 4)",3.0,5
"(4, 1, 5, 4, 5)",3.0,5
"(1, 5, 4, 4, 5)",3.0,5
"(1, 4, 4, 5, 5)",3.0,5
"(1, 4, 5, 4, 5)",3.0,5
"(4, 5, 5, 1, 4)",3.0,5
"(4, 5, 5, 4, 1)",3.0,5
"(3, 5, 5, 3, 2)",3.0,5
"(4, 1, 4, 5, 5)",3.0,5
"(5, 2, 3, 4, 4)",3.0300000000000002,5
"(4, 4, 3, 5, 2)",3.0300000000000002,5
"(5, 4, 3, 4, 2)",3.0300000000000002,5
"(5, 4, 2, 4, 3)",3.0300000000000002,5
"(5, 4, 3, 2, 4)",3.0300000000000002,5
"(5, 4, 4, 2, 3)",3.0300000000000002,5
"(4, 2, 4, 5, 3)",3.0300000000000002,5
"(5, 4, 4, 3, 2)",3.0300000000000002,5
"(3, 2, 5, 4, 4)",3.0300000000000002,5
"(4, 2, 5, 3, 4)",3.0300000000000002,5
"(4, 3, 2, 4, 5)",3.0300000000000002,5
"(3, 2, 4, 5, 4)",3.0300000000000002,5
"(3, 2, 4, 4, 5)",3.0300000000000002,5
"(4, 2, 5, 4, 3)",3.0300000000000002,5
"(4, 2, 4, 3, 5)",3.0300000000000002,5
"(4, 2, 3, 5, 4)",3.0300000000000002,5
"(4, 4, 3, 2, 5)",3.0300000000000002,5
"(4, 2, 3, 4, 5)",3.0300000000000002,5
"(3, 5, 4, 4, 2)",3.0300000000000002,5
"(4, 3, 4, 5, 2)",3.0300000000000002,5
"(5, 3, 2, 4, 4)",3.0300000000000002,5
"(3, 5, 4, 2, 4)",3.0300000000000002,5
"(4, 3, 5, 2, 4)",3.0300000000000002,5
"(5, 3, 4, 2, 4)",3.0300000000000002,5
"(5, 3, 4, 4, 2)",3.0300000000000002,5
"(4, 3, 5, 4, 2)",3.0300000000000002,5
"(3, 5, 2, 4, 4)",3.0300000000000002,5
"(5, 4, 2, 3, 4)",3.0300000000000002,5
"(4, 3, 4, 2, 5)",3.0300000000000002,5
"(3, 4, 5, 4, 2)",3.0300000000000002,5
"(5, 2, 4, 3, 4)",3.0300000000000002,5
"(3, 4, 5, 2, 4)",3.0300000000000002,5
"(3, 4, 4, 5, 2)",3.0300000000000002,5
"(3, 4, 4, 2, 5)",3.0300000000000002,5
"(4, 4, 2, 3, 5)",3.0300000000000002,5
"(4, 4, 2, 5, 3)",3.0300000000000002,5
"(3, 4, 2, 5, 4)",3.0300000000000002,5
"(3, 4, 2, 4, 5)",3.0300000000000002,5
"(4, 4, 5, 2, 3)",3.0300000000000002,5
"(5, 2, 4, 4, 3)",3.0300000000000002,5
"(4, 3, 2, 5, 4)",3.0300000000000002,5
"(4, 4, 5, 3, 2)",3.0300000000000002,5
"(2, 3, 4, 4, 5)",3.0300000000000002,5
"(2, 3, 4, 5, 4)",3.0300000000000002,5
"(2, 3, 5, 4, 4)",3.0300000000000002,5
"(2, 4, 3, 4, 5)",3.0300000000000002,5
"(2, 4, 3, 5, 4)",3.0300000000000002,5
"(4, 5, 4, 3, 2)",3.0300000000000002,5
"(4, 5, 4, 2, 3)",3.0300000000000002,5
"(2, 4, 4, 5, 3)",3.0300000000000002,5
"(2, 4, 5, 3, 4)",3.0300000000000002,5
"(4, 5, 3, 4, 2)",3.0300000000000002,5
"(2, 4, 5, 4, 3)",3.0300000000000002,5
"(4, 5, 3, 2, 4)",3.0300000000000002,5
"(2, 5, 3, 4, 4)",3.0300000000000002,5
"(4, 5, 2, 4, 3)",3.0300000000000002,5
"(4, 5, 2, 3, 4)",3.0300000000000002,5
"(2, 4, 4, 3, 5)",3.0300000000000002,5
"(2, 5, 4, 4, 3)",3.0300000000000002,5
"(2, 5, 4, 3, 4)",3.0300000000000002,5
"(5, 5, 2, 2, 5)",3.05,5
"(2, 5, 5, 2, 5)",3.05,5
"(5, 2, 5, 5, 2)",3.05,5
"(2, 5, 2, 5, 5)",3.05,5
"(5, 5, 2, 5, 2)",3.05,5
"(5, 2, 5, 2, 5)",3.05,5
"(2, 5, 5, 5, 2)",3.05,5
"(2, 2, 5, 5, 5)",3.05,5
"(5, 2, 2, 5, 5)",3.05,5
"(5, 5, 5, 2, 2)",3.05,5
"(3, 3, 3, 3, 4)",3.08,5
"(3, 3, 4, 3, 3)",3.08,5
"(3, 4, 3, 3, 3)",3.08,5
"(4, 3, 3, 3, 3)",3.08,5
"(3, 3, 3, 4, 3)",3.08,5
"(2, 3, 4, 5, 5)",3.15,5
"(5, 3, 2, 4, 5)",3.15,5
"(3, 5, 4, 5, 2)",3.15,5
"(5, 5, 3, 4, 2)",3.15,5
"(3, 5, 5, 2, 4)",3.15,5
"(5, 3, 2, 5, 4)",3.15,5
"(3, 5, 4, 2, 5)",3.15,5
"(5, 4, 5, 3, 2)",3.15,5
"(5, 5, 5, 4, 1)",3.15,5
"(5, 5, 4, 1, 5)",3.15,5
"(1, 5, 5, 5, 4)",3.15,5
"(5, 5, 3, 2, 4)",3.15,5
"(1, 5, 5, 4, 5)",3.15,5
"(5, 5, 4, 2, 3)",3.15,5
"(4, 1, 5, 5, 5)",3.15,5
"(1, 5, 4, 5, 5)",3.15,5
"(5, 5, 4, 3, 2)",3.15,5
"(4, 2, 3, 5, 5)",3.15,5
"(5, 5, 4, 5, 1)",3.15,5
"(1, 4, 5, 5, 5)",3.15,5
"(5, 5, 5, 1, 4)",3.15,5
"(4, 2, 5, 3, 5)",3.15,5
"(4, 2, 5, 5, 3)",3.15,5
"(3, 5, 5, 4, 2)",3.15,5
"(5, 4, 5, 1, 5)",3.15,5
"(3, 5, 2, 5, 4)",3.15,5
"(2, 3, 5, 5, 4)",3.15,5
"(5, 4, 3, 5, 2)",3.15,5
"(2, 5, 3, 5, 4)",3.15,5
"(5, 4, 3, 2, 5)",3.15,5
"(3, 2, 5, 5, 4)",3.15,5
"(5, 5, 1, 4, 5)",3.15,5
"(5, 4, 2, 5, 3)",3.15,5
"(2, 5, 3, 4, 5)",3.15,5
"(2, 5, 4, 3, 5)",3.15,5
"(5, 4, 2, 3, 5)",3.15,5
"(5, 5, 1, 5, 4)",3.15,5
"(2, 4, 5, 5, 3)",3.15,5
"(2, 5, 4, 5, 3)",3.15,5
"(3, 2, 5, 4, 5)",3.15,5
"(3, 4, 2, 5, 5)",3.15,5
"(2, 4, 5, 3, 5)",3.15,5
"(5, 4, 1, 5, 5)",3.15,5
"(2, 5, 5, 3, 4)",3.15,5
"(5, 5, 2, 3, 4)",3.15,5
"(3, 4, 5, 2, 5)",3.15,5
"(5, 5, 2, 4, 3)",3.15,5
"(5, 4, 5, 2, 3)",3.15,5
"(5, 3, 5, 4, 2)",3.15,5
"(3, 4, 5, 5, 2)",3.15,5
"(2, 5, 5, 4, 3)",3.15,5
"(2, 4, 3, 5, 5)",3.15,5
"(3, 5, 2, 4, 5)",3.15,5
"(5, 3, 4, 5, 2)",3.15,5
"(5, 4, 5, 5, 1)",3.15,5
"(5, 3, 4, 2, 5)",3.15,5
"(2, 3, 5, 4, 5)",3.15,5
"(3, 2, 4, 5, 5)",3.15,5
"(5, 3, 5, 2, 4)",3.15,5
"(4, 3, 2, 5, 5)",3.15,5
"(5, 2, 5, 4, 3)",3.15,5
"(5, 2, 3, 5, 4)",3.15,5
"(4, 3, 5, 2, 5)",3.15,5
"(4, 5, 2, 3, 5)",3.15,5
"(5, 1, 5, 4, 5)",3.15,5
"(5, 2, 3, 4, 5)",3.15,5
"(5, 1, 4, 5, 5)",3.15,5
"(4, 5, 3, 5, 2)",3.15,5
"(4, 5, 5, 5, 1)",3.15,5
"(5, 2, 5, 3, 4)",3.15,5
"(5, 1, 5, 5, 4)",3.15,5
"(4, 5, 5, 3, 2)",3.15,5
"(4, 3, 5, 5, 2)",3.15,5
"(4, 5, 1, 5, 5)",3.15,5
"(5, 2, 4, 3, 5)",3.15,5
"(5, 2, 4, 5, 3)",3.15,5
"(4, 5, 2, 5, 3)",3.15,5
"(4, 5, 3, 2, 5)",3.15,5
"(4, 5, 5, 2, 3)",3.15,5
"(4, 5, 5, 1, 5)",3.15,5
"(3, 3, 3, 3, 5)",3.16,5
"(3, 5, 3, 3, 3)",3.16,5
"(3, 3, 5, 3, 3)",3.16,5
"(5, 3, 3, 3, 3)",3.16,5
"(3, 3, 3, 5, 3)",3.16,5
"(4, 4, 2, 4, 4)",3.2,5
"(3, 4, 3, 3, 4)",3.2,5
"(4, 3, 4, 3, 3)",3.2,5
"(3, 4, 4, 3, 3)",3.2,5
"(3, 4, 3, 4, 3)",3.2,5
"(4, 4, 4, 4, 2)",3.2,5
"(3, 3, 3, 4, 4)",3.2,5
"(4, 4, 3, 3, 3)",3.2,5
"(3, 3, 4, 4, 3)",3.2,5
"(4, 3, 3, 3, 4)",3.2,5
"(3, 3, 4, 3, 4)",3.2,5
"(4, 2, 4, 4, 4)",3.2,5
"(2, 4, 4, 4, 4)",3.2,5
"(4, 4, 4, 2, 4)",3.2,5
"(4, 3, 3, 4, 3)",3.2,5
"(4, 3, 5, 3, 3)",3.2800000000000002,5
"(5, 3, 4, 3, 3)",3.2800000000000002,5
"(2, 4, 5, 4, 4)",3.2800000000000002,5
"(2, 4, 4, 5, 4)",3.2800000000000002,5
"(2, 4, 4, 4, 5)",3.2800000000000002,5
"(4, 5, 3, 3, 3)",3.2800000000000002,5
"(4, 5, 4, 2, 4)",3.2800000000000002,5
"(5, 2, 4, 4, 4)",3.2800000000000002,5
"(4, 4, 2, 4, 5)",3.2800000000000002,5
"(3, 4, 5, 3, 3)",3.2800000000000002,5
"(5, 4, 4, 2, 4)",3.2800000000000002,5
"(5, 4, 4, 4, 2)",3.2800000000000002,5
"(4, 4, 4, 2, 5)",3.2800000000000002,5
"(4, 4, 4, 5, 2)",3.2800000000000002,5
"(4, 4, 5, 2, 4)",3.2800000000000002,5
"(3, 3, 3, 4, 5)",3.2800000000000002,5
"(5, 4, 3, 3, 3)",3.2800000000000002,5
"(3, 3, 4, 3, 5)",3.2800000000000002,5
"(3, 3, 4, 5, 3)",3.2800000000000002,5
"(4, 4, 5, 4, 2)",3.2800000000000002,5
"(5, 4, 2, 4, 4)",3.2800000000000002,5
"(3, 3, 5, 3, 4)",3.2800000000000002,5
"(3, 3, 5, 4, 3)",3.2800000000000002,5
"(4, 4, 2, 5, 4)",3.2800000000000002,5
"(3, 4, 3, 3, 5)",3.2800000000000002,5
"(3, 4, 3, 5, 3)",3.2800000000000002,5
"(2, 5, 4, 4, 4)",3.2800000000000002,5
"(4, 5, 2, 4, 4)",3.2800000000000002,5
"(3, 5, 3, 3, 4)",3.2800000000000002,5
"(3, 3, 3, 5, 4)",3.2800000000000002,5
"(3, 5, 3, 4, 3)",3.2800000000000002,5
"(4, 3, 3, 5, 3)",3.2800000000000002,5
"(4, 2, 4, 4, 5)",3.2800000000000002,5
"(5, 3, 3, 3, 4)",3.2800000000000002,5
"(3, 5, 4, 3, 3)",3.2800000000000002,5
"(4, 2, 4, 5, 4)",3.2800000000000002,5
"(4, 3, 3, 3, 5)",3.2800000000000002,5
"(4, 5, 4, 4, 2)",3.2800000000000002,5
"(4, 2, 5, 4, 4)",3.2800000000000002,5
"(5, 3, 3, 4, 3)",3.2800000000000002,5
"(5, 2, 5, 5, 3)",3.3,5
"(5, 3, 5, 5, 2)",3.3,5
"(3, 5, 5, 5, 2)",3.3,5
"(5, 3, 2, 5, 5)",3.3,5
"(3, 5, 5, 2, 5)",3.3,5
"(5, 2, 5, 3, 5)",3.3,5
"(5, 5, 2, 5, 3)",3.3,5
"(2, 5, 5, 3, 5)",3.3,5
"(5, 3, 5, 2, 5)",3.3,5
"(5, 5, 5, 2, 3)",3.3,5
"(5, 2, 3, 5, 5)",3.3,5
"(2, 5, 5, 5, 3)",3.3,5
"(2, 3, 5, 5, 5)",3.3,5
"(5, 5, 3, 2, 5)",3.3,5
"(3, 5, 2, 5, 5)",3.3,5
"(5, 5, 2, 3, 5)",3.3,5
"(5, 5, 5, 3, 2)",3.3,5
"(3, 2, 5, 5, 5)",3.3,5
"(2, 5, 3, 5, 5)",3.3,5
"(5, 5, 3, 5, 2)",3.3,5
"(3, 3, 4, 4, 4)",3.35,5
"(4, 4, 3, 3, 4)",3.35,5
"(3, 4, 3, 4, 4)",3.35,5
"(4, 3, 4, 4, 3)",3.35,5
"(4, 4, 3, 4, 3)",3.35,5
"(3, 4, 4, 3, 4)",3.35,5
"(4, 4, 4, 3, 3)",3.35,5
"(4, 3, 4, 3, 4)",3.35,5
"(4, 3, 3, 4, 4)",3.35,5
"(3, 4, 4, 4, 3)",3.35,5
"(4, 5, 5, 2, 4)",3.4,5
"(2, 5, 4, 5, 4)",3.4,5
"(4, 4, 2, 5, 5)",3.4,5
"(5, 4, 5, 4, 2)",3.4,5
"(4, 4, 5, 5, 2)",3.4,5
"(2, 5, 5, 4, 4)",3.4,5
"(5, 5, 4, 2, 4)",3.4,5
"(5, 5, 5, 1, 5)",3.4,5
"(5, 5, 4, 4, 2)",3.4,5
"(4, 5, 5, 4, 2)",3.4,5
"(5, 4, 2, 4, 5)",3.4,5
"(2, 5, 4, 4, 5)",3.4,5
"(4, 5, 4, 5, 2)",3.4,5
"(5, 5, 5, 5, 1)",3.4,5
"(5, 4, 4, 2, 5)",3.4,5
"(4, 5, 4, 2, 5)",3.4,5
"(4, 2, 5, 5, 4)",3.4,5
"(4, 2, 5, 4, 5)",3.4,5
"(5, 4, 4, 5, 2)",3.4,5
"(5, 2, 4, 5, 4)",3.4,5
"(5, 1, 5, 5, 5)",3.4,5
"(5, 5, 2, 4, 4)",3.4,5
"(5, 2, 4, 4, 5)",3.4,5
"(2, 4, 4, 5, 5)",3.4,5
"(4, 2, 4, 5, 5)",3.4,5
"(1, 5, 5, 5, 5)",3.4,5
"(2, 4, 5, 5, 4)",3.4,5
"(4, 4, 5, 2, 5)",3.4,5
"(2, 4, 5, 4, 5)",3.4,5
"(4, 5, 2, 5, 4)",3.4,5
"(5, 4, 2, 5, 4)",3.4,5
"(4, 5, 2, 4, 5)",3.4,5
"(5, 4, 5, 2, 4)",3.4,5
"(5, 2, 5, 4, 4)",3.4,5
"(5, 5, 1, 5, 5)",3.4,5
"(3, 5, 3, 3, 5)",3.4000000000000004,5
"(5, 5, 3, 3, 3)",3.4000000000000004,5
"(3, 5, 3, 5, 3)",3.4000000000000004,5
"(3, 3, 5, 5, 3)",3.4000000000000004,5
"(5, 3, 5, 3, 3)",3.4000000000000004,5
"(3, 5, 5, 3, 3)",3.4000000000000004,5
"(3, 3, 5, 3, 5)",3.4000000000000004,5
"(5, 3, 3, 3, 5)",3.4000000000000004,5
"(3, 3, 3, 5, 5)",3.4000000000000004,5
"(5, 3, 3, 5, 3)",3.4000000000000004,5
"(4, 3, 3, 5, 4)",3.43,5
"(5, 4, 3, 4, 3)",3.43,5
"(4, 3, 3, 4, 5)",3.43,5
"(4, 4, 5, 3, 3)",3.43,5
"(3, 3, 4, 4, 5)",3.43,5
"(5, 4, 3, 3, 4)",3.43,5
"(4, 4, 3, 5, 3)",3.43,5
"(4, 3, 4, 3, 5)",3.43,5
"(3, 3, 4, 5, 4)",3.43,5
"(3, 5, 3, 4, 4)",3.43,5
"(4, 3, 5, 3, 4)",3.43,5
"(4, 5, 4, 3, 3)",3.43,5
"(5, 3, 4, 3, 4)",3.43,5
"(5, 3, 4, 4, 3)",3.43,5
"(5, 3, 3, 4, 4)",3.43,5
"(4, 5, 3, 4, 3)",3.43,5
"(4, 3, 5, 4, 3)",3.43,5
"(5, 4, 4, 3, 3)",3.43,5
"(3, 4, 5, 4, 3)",3.43,5
"(4, 3, 4, 5, 3)",3.43,5
"(3, 5, 4, 3, 4)",3.43,5
"(3, 4, 5, 3, 4)",3.43,5
"(4, 5, 3, 3, 4)",3.43,5
"(3, 4, 4, 5, 3)",3.43,5
"(4, 4, 3, 3, 5)",3.43,5
"(3, 3, 5, 4, 4)",3.43,5
"(3, 5, 4, 4, 3)",3.43,5
"(3, 4, 3, 5, 4)",3.43,5
"(3, 4, 3, 4, 5)",3.43,5
"(3, 4, 4, 3, 5)",3.43,5
"(2, 4, 5, 5, 5)",3.55,5
"(4, 5, 5, 2, 5)",3.55,5
"(5, 5, 5, 4, 2)",3.55,5
"(5, 4, 5, 2, 5)",3.55,5
"(2, 5, 5, 4, 5)",3.55,5
"(5, 5, 2, 4, 5)",3.55,5
"(5, 4, 5, 5, 2)",3.55,5
"(5, 5, 2, 5, 4)",3.55,5
"(4, 5, 5, 5, 2)",3.55,5
"(5, 5, 4, 2, 5)",3.55,5
"(4, 5, 2, 5, 5)",3.55,5
"(5, 5, 4, 5, 2)",3.55,5
"(2, 5, 4, 5, 5)",3.55,5
"(2, 5, 5, 5, 4)",3.55,5
"(4, 2, 5, 5, 5)",3.55,5
"(5, 4, 2, 5, 5)",3.55,5
"(5, 2, 4, 5, 5)",3.55,5
"(5, 2, 5, 5, 4)",3.55,5
"(5, 2, 5, 4, 5)",3.55,5
"(5, 5, 5, 2, 4)",3.55,5
"(5, 4, 5, 3, 3)",3.5500000000000003,5
"(5, 5, 3, 4, 3)",3.5500000000000003,5
"(5, 3, 4, 3, 5)",3.5500000000000003,5
"(3, 4, 5, 3, 5)",3.5500000000000003,5
"(3, 5, 3, 4, 5)",3.5500000000000003,5
"(5, 5, 3, 3, 4)",3.5500000000000003,5
"(5, 3, 3, 4, 5)",3.5500000000000003,5
"(3, 5, 4, 3, 5)",3.5500000000000003,5
"(4, 3, 5, 3, 5)",3.5500000000000003,5
"(3, 3, 4, 5, 5)",3.5500000000000003,5
"(3, 3, 5, 4, 5)",3.5500000000000003,5
"(3, 3, 5, 5, 4)",3.5500000000000003,5
"(4, 3, 5, 5, 3)",3.5500000000000003,5
"(3, 5, 3, 5, 4)",3.5500000000000003,5
"(5, 4, 3, 3, 5)",3.5500000000000003,5
"(5, 3, 3, 5, 4)",3.5500000000000003,5
"(5, 3, 4, 5, 3)",3.5500000000000003,5
"(5, 5, 4, 3, 3)",3.5500000000000003,5
"(4, 3, 3, 5, 5)",3.5500000000000003,5
"(3, 4, 5, 5, 3)",3.5500000000000003,5
"(4, 5, 3, 3, 5)",3.5500000000000003,5
"(4, 5, 3, 5, 3)",3.5500000000000003,5
"(5, 3, 5, 4, 3)",3.5500000000000003,5
"(4, 5, 5, 3, 3)",3.5500000000000003,5
"(3, 5, 5, 4, 3)",3.5500000000000003,5
